UniqueCount	AmbigCount
1	1042
17	986
2	777
0	201
0	406
0	34
0	352
2576	111
0	83
5	22
13	1745
2	936
2	1746
0	1323
0	17
1	25
0	74
0	89
5	97
0	124
3	63
2	673
1	76
1	76
10	97
0	35
2	41
0	25
0	26
1	10487
46	12447
7	3501
33	4271
0	14274
0	15825
3	15710
0	2651
12	3890
0	8131
2	14675
35	18038
0	15255
1	9070
1	9981
1	12144
12	12031
20	31
0	16
0	232
0	3
0	1
0	10
0	4
0	3
0	2
0	2
0	1
0	222
0	221
0	0
653	470
0	1208
0	1459
0	1479
1	1454
0	1454
0	150
0	173
14	51
0	3
0	865
1	914
0	922
0	10
4	94
0	63
0	38
1	25
0	164
0	862
7	62
3	6
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	48
0	50
0	32
0	52
997	3288
25	3225
5	2821
3	2357
0	262
0	51
1	125
4	176
0	132
2	157
8	887
170	281
1	155
4	115
7	99
0	59
126	46
0	8
7	37
2	90
0	18
0	95
2	3
0	93
5	6
1391	88
0	0
1	5
0	61
0	114
0	116
0	128
0	56
0	157
0	17
1	2
1	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	164
0	0
0	0
0	0
4	840
691	1654
0	1104
0	885
0	752
0	1034
0	447
33	2963
1	2690
0	1594
0	304
0	1044
0	731
0	792
37	478
998	68
0	4
1	47
0	0
0	0
0	0
9	50
0	0
0	0
37	245
40	245
33	76
0	27
0	6
0	4
1	2
0	41
0	252
0	1766
0	640
1	257
0	416
4	410
0	276
2	2050
0	168
0	293
2	262
0	236
0	176
0	936
0	200
0	7
0	117
5	1074
7	1917
1	194
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	24
0	0
0	0
0	0
5	794
0	760
1	315
0	750
1	74
2	745
0	782
0	722
0	239
3	94
0	16
0	138
13	525
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	20
0	0
0	0
0	0
0	0
0	0
0	4716
0	0
0	2
6	180
0	217
1	4849
21	201
19	102
0	51
0	253
0	16
0	252
1	249
0	45
0	252
0	51
579	241
4	235
0	57
0	124
745	338
0	61
0	56
5	152
0	99
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	21
11	573
0	329
0	421
2	186
10	1958
0	2108
0	1217
0	1542
2	1088
0	1008
1	347
0	540
0	129
0	8
2	7
561	3
1	137
0	5
146	482
1	41
5	461
478	456
1	80
1	591
0	618
2	608
0	227
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1836
9	316
2	91
0	15
0	1
0	1
0	0
0	1117
0	1023
4	430
0	844
3	936
4	1004
1	967
0	834
0	977
0	700
1	1007
0	944
0	962
0	272
67	773
3	594
3	613
16	207
0	578
7	448
0	115
3	68
0	216
0	248
0	111
1	46
7	277
3	247
153	347
0	198
0	114
0	174
0	66
0	136
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	14
0	0
0	0
0	0
91	17188
0	614
187	17429
12	289
0	5786
11	4164
40	745
17	2772
91	16988
88	14847
2	332
1	1316
0	791
1	724
1	995
13	392
3	55
3	252
0	1424
0	43
2	372
4	609
343	227
7	288
0	884
4	870
25	932
21	789
2	187
4	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	707
0	939
21	1007
0	202
7	968
0	143
161	714
1	712
0	105
0	0
0	0
0	0
23	890
0	899
0	833
0	869
0	880
8	701
0	650
0	482
0	431
4	124
0	21
0	21
0	4
0	0
0	0
0	0
0	0
0	0
0	0
4	453
501	3526
9	3140
0	0
0	0
4	9
0	1921
18	7189
0	6945
2	6838
0	7683
17	7028
5	1603
0	800
8	827
30	459
7	673
5	768
42	689
3	279
0	212
0	7
0	10
0	11
0	7
0	7
0	3
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
3	5862
0	4390
0	5331
0	5819
0	5144
0	4850
12	9535
0	7713
0	9173
2	6995
1	7390
0	7726
3	5794
1	8568
0	6752
0	7296
0	7499
0	7637
0	6609
0	6683
2	6945
0	5081
0	2974
0	6441
0	6026
0	5376
0	6807
0	5507
0	5210
0	5023
0	5379
0	3750
0	5555
0	5802
0	4467
0	5618
2	5222
1	4842
0	4582
19	4049
0	4574
0	3348
0	47
24	2808
0	1527
5	2081
1	1583
0	0
0	562
0	538
207	189
1	151
0	173
0	185
0	185
0	180
0	10
1	104
0	28
0	58
1	19
0	25
0	17
0	10
0	10
135	925
10	2667
3	764
20	264
2	264
19	1029
0	1272
15	1663
0	1933
2	2218
2	4186
0	1599
0	166
10	939
0	212
1	4
5	1845
2	3536
0	351
0	1555
0	80
1	1262
0	95
0	254
0	37
0	64
0	0
0	476
0	150
0	43
0	95
0	1
0	71
1	194
0	0
0	270
0	300
0	312
8	295
0	42
0	44
0	64
0	0
0	0
0	0
0	160
0	607
6	209
0	608
1	497
1	162
16	607
2	105
5	607
0	83
115	187
0	133
2	123
0	53
1	0
75	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
3	493
0	570
0	569
0	678
0	691
0	713
0	693
0	621
0	712
0	705
0	727
4	702
0	713
7	736
4	731
0	753
9	648
0	659
0	729
0	750
0	874
0	708
0	373
0	153
0	39
0	54
0	71
0	72
1	57
0	26
0	26
0	147
0	53
7	69
0	0
0	0
0	1873
0	1926
0	1925
0	1936
0	1832
0	1546
0	1945
0	1833
0	1459
0	1606
0	1589
0	1543
0	1825
0	1711
0	1790
0	1698
0	1850
0	1688
0	1741
0	1826
0	1815
0	1780
0	1925
0	1887
0	1902
0	1956
0	1828
0	1853
0	155
0	1826
0	1442
0	1555
0	1535
0	1797
1	1821
0	1867
0	1905
0	1673
0	1818
7	1936
0	1889
0	1959
0	1876
0	1855
0	1948
0	1751
0	1856
0	1845
0	347
0	1718
0	1795
1	977
0	1594
0	1756
0	1747
0	1579
1	1378
0	1576
0	813
0	136
0	1109
0	1312
0	1099
1	1102
0	844
0	128
2	2
0	4
0	1
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
9	372
4	1123
0	1181
3	644
0	322
0	213
31	437
2	373
0	368
1	746
4	1193
0	525
4	1086
0	1015
0	1078
7	27
2	38
0	3
0	1
0	0
0	0
0	0
0	1
0	0
0	23
0	0
0	0
0	1
0	0
0	3
0	2
0	2
0	1
0	38
0	1
0	1
0	0
0	1
0	38
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	2
0	114
1	329
0	323
1	190
12	22
20	832
5	856
1	853
1	851
0	163
5	832
1	762
8	872
0	274
2	232
0	232
0	358
0	298
0	230
0	339
0	202
6	18
0	0
0	0
370	2408
0	10591
142	10593
13	5697
0	3364
32	2360
0	409
11	2
0	22
0	0
0	0
0	0
0	0
1	22
0	0
74	682
0	97
0	127
2	89
2	203
0	0
0	439
1	25
0	17
0	10
0	1
0	10
0	10
0	1
0	1
0	5
0	9
0	3
0	10
0	1
0	0
1	3
0	0
0	1
0	0
2	225
0	678
0	71
0	63
0	58
0	72
0	414
0	64
0	80
4	181
11	50
4	64
0	82
1	74
0	97
11	81
0	91
0	105
0	749
0	561
0	57
1	105
0	727
6	560
21	467
0	490
0	492
1	592
0	152
0	535
0	111
2	79
0	145
0	181
0	184
0	193
0	86
48	468
45	8588
258	8721
1	446
0	444
0	141
34	589
7	991
2	1088
0	1000
2	36
12	943
0	1049
4	1035
0	932
0	114
0	984
2	939
0	935
4	190
0	738
0	585
0	755
0	592
0	604
0	7
0	4
0	9
0	319
0	183
1	122
3	2
0	2953
0	2419
1	0
0	56
6	56
3933	447
146	198
1	197
0	5
0	30
2508	29
22	785
167	785
0	75
0	120
0	120
3	0
0	14
0	0
0	7
0	0
0	111
0	82
0	88
0	58
0	12
0	29
0	58
0	48
1	34
0	13
0	2
0	49
0	10
0	17
0	4
0	6
0	2
0	0
0	7
0	6
0	2
519	12220
13	12193
8	3837
75	430
6	4577
0	392
0	347
0	1196
0	1519
1	1816
0	1736
0	1824
0	1883
0	1892
0	1482
0	1772
0	2141
0	1403
0	406
0	20
1	91
0	244
0	189
0	885
0	455
3	0
8	3
5	738
0	170
0	813
0	5
1	155
12	41
3	3027
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	4
0	5
0	3
0	4
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
3	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3632
0	4441
0	3989
0	3509
0	3831
0	4296
0	4315
0	3979
0	4543
0	3018
0	3450
2	3510
0	3468
0	3853
0	2767
2	0
2	3604
13	3340
0	3699
3	3612
2	3635
1	3631
4	3472
5	3526
2	542
0	182
0	257
0	66
0	66
0	66
0	66
0	66
0	6
0	0
0	0
0	0
0	0
0	0
1	2431
87	5872
1	1049
0	4489
0	1765
0	1415
0	2040
0	1773
0	705
1	2
325	47
0	22
1	30
0	23
0	23
1	18
0	2
1	4
0	2
2	739
11	856
0	207
1	376
1	259
0	91
0	2
2	4
0	3
0	2
0	1
0	0
0	0
0	0
0	0
0	0
337	87
0	70
0	106
0	8
101	303
1	162
0	149
7	295
0	53
0	32
0	26
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	2930
0	2930
4	2425
3	2268
0	2917
0	1579
9	761
2	477
8	435
0	0
0	0
3	17
1	71
0	76
0	69
0	63
3	76
32	188
1	1
3	116
0	22
0	1829
121	2421
0	2118
0	2235
0	1807
3	505
0	65
0	449
0	812
0	293
0	237
0	172
0	568
6	771
0	93
1	516
1	699
0	56
0	50
5	116
14	200
6	110
0	6657
1	289
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	3
23	725
0	725
0	113
4	763
0	54
0	787
0	762
1	13
1	46
0	136
0	40
1	24
0	15
1	38
0	40
6	43
2	8
2	310
0	59
0	16460
0	14643
0	901
1	16427
0	17189
0	16759
0	16010
0	16743
0	15584
13	16148
0	16699
0	12617
0	16170
0	12962
0	12288
0	15913
0	16499
0	16721
0	15421
0	16258
0	15929
0	16154
0	12633
36	15889
4	16122
0	16804
0	15180
0	15825
0	11884
13	16808
0	16421
0	11241
0	15127
0	16325
3	15906
1	16162
6	15448
0	1068
3	2376
0	15715
8	12703
0	12426
0	914
2	8872
0	8786
0	2005
0	9121
0	8894
0	7802
1	8485
0	7836
0	604
204	4
0	1
0	1
0	1
0	1
0	0
21	362
6	389
0	65
3	6
34	73
1	7
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	30
0	0
0	0
0	0
0	0
0	0
0	0
0	345
0	343
0	335
12	256
0	306
0	319
0	295
0	332
0	286
1	17
0	26
0	14
0	67
0	62
0	62
1	52
0	1
0	1
0	65
1	39
0	38
0	35
12	176
8	642
57	686
27	23
1	500
0	728
0	748
0	550
0	564
0	94
2	51
0	63
0	102
0	110
0	101
0	87
0	69
0	72
0	40
0	1
0	8
0	809
0	2
0	2
1	2
0	1
0	1
0	1
0	0
0	0
0	545
15	1030
3	1084
6	1501
17	705
3	198
10	332
10	0
0	138
9	138
8	7
802	404
90	68
0	7
0	2
0	11
0	27
1	29
0	36
1233	8
0	0
0	0
0	0
0	0
0	965
0	1137
6	1196
3	1032
8	835
0	1318
1	980
0	796
5	931
11	1049
0	610
0	738
0	1080
0	714
1	22
0	589
0	533
0	590
0	9
1	562
537	4
2	262
0	245
1	234
0	240
0	263
0	257
0	268
0	270
3	18
2	2
0	28
2	0
244	509
0	509
4	455
6	583
0	377
8	580
38	645
0	85
5	53
0	71
0	75
3	166
0	85
1	436
40	996
7	2325
1	2298
9	1298
0	1346
13	980
8	860
0	431
1	301
1	150
1	261
1	116
0	41
0	119
0	1290
0	1286
0	1314
0	72
0	86
0	1334
0	1235
0	1331
0	1336
0	1330
0	139
0	166
0	1027
0	117
0	368
0	536
0	1301
0	1194
0	1322
0	1298
0	1333
0	1312
0	137
0	89
0	1337
0	1298
32	1293
0	300
1	1028
0	1332
0	137
0	1264
0	1333
0	1335
0	1332
7	122
0	1240
0	1281
0	1272
0	1333
0	1328
0	1291
0	1328
0	1302
0	1306
0	1260
0	1320
0	1340
0	1342
0	1304
0	1329
0	1312
0	1324
0	55
0	1315
0	276
0	1296
0	1316
0	997
2	1314
0	1367
0	1336
0	1319
0	72
0	69
2	72
0	72
0	69
2	29
0	124
0	137
5	288
0	308
0	316
0	282
0	395
0	1256
0	1225
0	1295
0	1288
0	326
0	347
11	941
9	1069
0	636
1	214
1	833
4	2741
0	2127
2	204
5	271
0	2327
3	152
0	2645
0	387
0	32
0	412
6	480
1	334
0	149
9	197
2	818
0	139
0	150
0	208
1	333
1	243
0	339
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	7
0	0
0	3
0	7
0	1
0	0
0	1
0	1
0	0
0	2
0	3
0	1
0	1
0	17
0	0
1	24
0	26
0	26
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	118
0	118
0	2
0	1
0	1
0	0
0	0
0	0
0	1
0	1
29	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
534	4302
1	3050
29	4301
1	1733
0	1
0	9
0	4
0	1
0	0
0	0
0	8
0	33
0	42
0	35
0	35
0	26
0	6
0	5
0	1
5	2190
73	3734
9	3052
1	154
14	155
14	2596
0	2587
0	3116
0	2433
0	2252
0	2478
0	2072
0	2279
0	697
0	296
1	592
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	11
0	2
0	6
0	3
6484	84
142	11986
2	3175
0	10336
1	4175
0	0
0	0
0	0
0	0
0	0
8	1365
13	606
0	171
0	72
0	1025
1	1027
0	1022
0	516
1	511
2	516
0	437
0	514
0	459
0	461
0	469
0	522
0	504
0	492
1	546
0	482
0	498
0	445
0	520
0	494
0	542
0	438
0	428
0	573
0	573
0	504
0	551
0	465
0	496
0	548
0	526
0	537
0	452
0	492
0	563
0	519
0	571
0	566
0	553
0	574
0	449
0	516
0	454
0	521
0	468
0	552
0	550
0	561
0	500
0	522
0	518
0	568
0	502
0	521
1	164
0	420
0	495
11	542
0	483
0	439
0	496
0	549
0	515
0	480
0	502
0	553
0	455
0	500
0	509
0	384
0	134
0	76
0	73
0	7
68	3298
397	3300
1	1176
7	843
0	1294
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	6
0	6
0	2
0	47
0	4
0	11
0	11
0	0
0	5
0	6
0	47
0	0
0	2
0	3
0	0
0	44
0	1
0	2
0	6
0	0
0	0
0	6
0	47
0	6
0	6
0	12
0	46
0	7
0	22
0	1
0	3
0	1
0	5
0	4
0	22
0	25
0	43
0	45
0	44
0	3
0	5
0	5
0	0
0	5
0	11
0	13
0	19
0	4
0	6
0	5
0	3
0	0
0	0
0	27
0	24
0	0
0	0
6	16
0	0
1	100
973	111
0	149
3	160
0	165
0	162
0	150
0	164
0	153
0	161
0	150
0	154
0	149
0	160
0	2
1	3
1	850
10	854
0	183
0	294
0	848
1	830
6	1003
3	358
1	559
2	1559
0	737
12	1572
0	645
0	610
1	752
0	137
3	16
0	143
2	667
0	589
1	565
0	555
1	181
0	27
0	16
221	152
0	149
2	132
0	17
35	3560
8	1292
0	3382
0	3545
0	3373
0	1176
0	0
2	770
0	299
1	777
0	795
6	791
0	728
0	602
0	770
2	529
0	696
0	746
0	520
0	95
0	649
0	0
0	0
0	22
0	134
0	0
0	42
0	67
0	97
0	50
0	16
0	13
0	11
0	1
0	0
0	2
0	2
2	1
71	920
7	475
0	451
0	890
2	799
2	28
2	64
0	343
0	178
0	97
1	128
0	169
0	85
0	0
0	0
0	0
0	642
0	632
4	859
6	857
2	116
0	315
0	507
0	84
0	213
0	310
4	500
0	461
0	121
0	89
0	22
0	168
0	145
1	55
0	66
1	77
16	3
0	3705
0	760
0	3705
2	64
0	644
1547	3733
0	1144
0	1652
2	1930
3	686
2	684
0	660
0	696
5	676
0	652
0	96
1	77
3	162
0	5
0	94
3	66
2	146
0	78
40	236
5	365
0	282
0	11
0	13
0	4
0	6
0	4
0	4
0	2
0	2
0	3
0	0
0	0
0	4
0	4
0	2
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	562
0	566
1	129
1	119
0	117
0	122
5	84
0	65
1	59
0	58
0	0
0	0
56	1592
482	1817
2	251
16	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
225	569
3	494
0	482
0	499
4	275
0	7
78	8134
12	8134
0	264
0	455
0	211
0	138
0	233
0	138
7	1099
6	825
2	913
3833	2232
5	1184
0	1077
8	1121
9	1061
7	310
1	515
8	568
0	8
0	8
0	8
0	6
0	10
0	3
0	7
0	10
0	8
0	7
0	8
0	6
0	6
0	6
0	5
0	0
0	1
0	0
0	0
0	4
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
2	358
1	127
19	375
0	57
0	82
23	255
0	238
147	252
0	257
1	101
0	97
0	74
4	165
7	63
0	13
2	22
0	1
1	12
1	12
0	3
0	0
446	667
2	593
3	246
1	307
0	253
1	251
0	243
0	235
0	259
0	582
15	588
2	612
1	564
4	599
0	538
0	334
0	309
0	346
0	221
0	250
0	304
4	254
0	241
0	210
0	164
0	168
1	134
8	7
30	0
2	0
0	2
0	4
0	2
0	4
0	0
0	0
0	1
0	24
0	13
0	22
0	0
0	1
0	1
0	0
4	2939
0	2810
3	529
0	2679
0	1562
0	481
4	1103
0	703
0	80
0	119
0	1254
1	0
0	684
0	317
5	124
0	80
2	48
5	32
2	92
0	91
0	35
756	1642
0	1474
2	115
0	199
0	61
0	116
10	111
1	184
8	187
0	1095
9	953
0	894
0	982
0	880
0	841
0	106
0	453
1	186
3	2
3	267
0	77
135	264
0	105
6	90
0	106
1	239
0	93
2	100
7	41
0	0
0	362
160	367
86	363
1	25
0	193
0	38
0	27
0	173
0	8
0	4
0	104
0	52
64	437
0	231
1	178
1	267
11	26
0	330
0	324
4	35
2	83
2	121
2	24
2	21
41	4414
0	2502
0	2362
0	0
0	0
0	0
0	0
0	0
19	87
0	0
0	0
17	1528
22	1559
0	19
0	11
0	137
1	101
0	72
0	85
1	73
0	131
0	61
0	70
6	69
134	7
0	2
0	1
0	1
5	21
0	2
17	1427
168	1432
5	48
10	152
7	90
1	109
0	17
0	4
20	1
0	1
0	3
0	3
0	13
0	18
0	18
0	3
0	0
0	1
0	0
0	0
0	0
201	74
0	74
0	69
0	807
0	1425
4	821
0	1463
0	1369
1	172
2	77
0	1167
0	784
0	1229
0	778
2	1345
0	1338
0	773
0	63
4	370
0	131
0	777
0	21
21	157
1	219
1291	1160
7	1140
17	564
1	582
0	562
729	774
4	566
0	565
0	179
0	130
0	111
0	49
0	75
0	292
0	292
0	9
7	3
0	289
127	3
7	1
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	1
3	58
0	14
0	0
0	0
502	602
2212	846
20	780
0	245
2	63
6	27
0	12859
0	11054
16	93
0	13013
17	13114
0	13101
0	12942
3	1375
2	249
0	52
0	285
0	1116
5	1962
1	1003
7	735
3	2
4	2052
0	229
0	838
0	824
0	218
29	4248
15	2203
0	816
0	3
3	4
0	100
0	118
0	822
0	65
3	806
0	6
0	814
10	64
0	101
0	578
0	728
0	684
0	713
6	735
1	90
0	92
2	11
0	48
3	782
0	665
532	11920
13	10361
15	10327
70	9503
2	2768
0	1059
0	20338
0	20206
11	22315
0	22130
0	21810
0	18966
0	19595
0	21790
0	21412
0	22355
0	22311
0	4837
1	6708
4	20866
0	22002
0	22599
0	650
7	4338
0	19951
0	22573
0	22571
0	22572
0	23080
0	22646
0	20163
0	4245
4	22149
0	22162
0	22161
14	16174
2	2174
0	6453
0	9343
0	4307
10	228
2	228
0	0
0	16
0	15
0	1
0	4
0	0
0	0
0	2715
2	2722
0	2737
0	2670
0	2669
0	2663
0	2622
1	2712
0	2707
0	2680
0	500
0	2667
1	74
1	18
5	75
1	12
0	1476
10	7898
1	17587
0	12602
19	24912
276	22224
5	9234
10	21941
0	17444
5	4513
4	13330
1	3
3	832
0	5621
4	5675
0	336
0	2911
0	66
4	5275
1	1160
0	5310
0	62
2	411
0	162
0	210
196	2183
11	1944
1	1176
4	1251
4	292
1	116
3	499
10	342
120	2550
0	2476
3	1888
0	2146
0	156
0	98
15	22
0	29
1	74
1205	153
1	72
2	1435
0	1682
63	1760
1	1602
0	205
2	281
0	0
2	82
0	0
0	2
0	3
1	4
0	1
0	0
0	0
0	2
0	10
0	10
0	4
0	8
0	4
0	1
0	3
0	0
9	127
0	91
0	91
1	2
0	0
0	0
250	301
7	886
1	910
8	887
0	219
0	159
0	70
0	31
3	311
0	2
0	411
0	73
0	435
0	360
0	277
0	88
1	145
0	349
0	360
0	131
0	64
0	2031
79	2152
0	1792
0	1877
4	1836
1	1911
0	501
0	163
0	81
2	199
1	830
0	854
0	630
15	822
0	31
0	716
0	527
1	425
0	416
0	117
0	112
1184	12
387	1192
0	235
0	290
1	323
2	310
1	20
0	11
2	185
1	140
29	129
0	116
0	109
0	19
1	61
0	31
2	86
1	35
0	363
1	78
0	102
0	53
0	98
0	323
1	441
0	365
0	425
0	424
0	355
1	128
0	95
0	87
0	122
0	92
0	75
0	150
0	112
0	75
0	75
0	11
5	126
0	306
5	32
1	21
0	92
0	177
0	114
7	22
0	2
0	2
0	1
29886	704
72	5658
71	5657
343	10
0	1502
4	1533
0	903
0	965
0	1360
0	1615
2	934
0	1675
0	1114
4	85
1	1620
4	1620
0	577
2	910
0	298
0	366
0	340
0	155
0	317
9	218
0	5
2	110
0	84
7	125
6	116
1	64
0	57
0	33
0	37
2	48
1	20
2	18
2	115
2	124
1	121
119	245
2353	687
10	650
0	115
15	162
3	12
3	158
2	158
7	62
6	12
4	28
0	2
0	14
0	14
1	3
0	3
1	3
0	6
1	40
0	444
0	390
2	337
2	389
1	307
2	354
1	14
22	225
1	0
51	4050
0	1105
3	1010
0	807
1	665
1	1106
1	865
20	2404
0	32
2	344
1	253
0	95
0	703
0	597
631	785
0	344
1	194
0	412
0	407
1	2
0	3
0	0
1	35
0	557
0	567
0	513
0	383
0	170
0	54
0	4
177	1395
0	1340
2	1354
0	82
13	1405
7	1321
0	717
0	763
2	404
0	3
0	3
0	0
0	0
793	377
5	189
3	169
1116	11
2	271
0	167
2	217
7	111
1	77
0	261
0	231
0	246
0	179
1	207
2	64
0	80
0	10
0	39
1	45
2	29
2	3
6	70
0	47
0	7
0	8
1195	18
0	870
12	944
41	899
1	684
1	89
10	103
2405	24
2	2
0	2
0	2
1	1
0	96
91	2523
1	1980
0	2399
10	988
338	1308
1	1316
21	990
1	994
1	363
0	9
0	276
0	221
0	221
0	0
0	0
0	1
0	3
0	0
0	3
0	59
0	61
0	60
1	59
0	54
0	55
0	12
0	12
0	2
2	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	460
0	293
1	386
0	406
0	403
0	382
0	460
0	459
0	484
0	459
0	428
0	452
0	455
0	451
1	477
0	420
0	405
0	117
8	91
0	54
0	54
0	54
9	2088
15	2102
0	2076
35	2599
34	2540
13	1083
1	1867
126	2903
19	501
2	1470
3	302
0	650
0	610
3	559
18	144
1	476
1	9
0	61
0	2
0	31
0	0
1	0
17	2222
0	2235
3	2235
0	2194
0	2217
0	1899
0	2038
0	2374
2	327
0	602
0	1595
0	1834
0	1919
0	2105
1	2309
0	2089
0	2173
0	2309
0	1768
6	2231
2	190
0	453
0	2413
0	400
1	2143
0	2091
0	416
1	414
0	348
25	777
3146	606
0	466
3	108
0	150
0	93
0	92
0	4727
0	4548
0	4453
0	234
0	329
0	174
0	565
0	111
3	952
850	1254
1	53
6	908
2	943
2	796
0	671
2	1116
0	667
279	839
0	3
2	44
0	54
12	71
6	326
10	716
39	873
0	179
1	178
3	459
1	125
46	874
0	874
0	786
0	595
0	241
0	654
0	317
1	237
1	206
0	263
6	237
0	649
0	601
0	209
0	114
0	79
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	2
0	0
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
12	1292
0	269
0	979
4	1105
4	1128
10	1161
0	1283
10	1283
0	989
0	319
0	0
0	0
0	0
33	219
0	0
0	0
0	1
0	0
0	18
1	18
92	185
10	156
1	14
0	3
0	20
0	19
3	12
0	163
136	414
0	184
0	71
4	222
7	109
0	233
0	113
2	35
0	606
0	3688
6	3737
0	3638
2	2765
2	695
2	197
1	516
4	419
0	120
0	120
0	71
0	58
0	0
0	0
0	4578
0	3194
0	3636
0	3340
0	5798
0	3681
0	1679
0	0
0	0
0	0
4	411
0	342
0	266
0	317
0	14
0	150
0	24
0	85
0	139
0	33
1	51
0	63
0	73
0	30
0	0
0	0
0	0
0	0
4	11
0	0
0	0
0	0
0	0
0	0
2	35
0	0
0	0
0	0
727	7
0	1261
1	866
3	890
75	1318
5	1230
0	826
302	89
14	57
2	102
6	235
0	345
0	132
23	199
3	2
0	135
0	125
1	556
0	102
0	6
6	80
3	86
2	91
1	553
168	661
0	49
1	138
0	124
0	23
1	23
0	69
81	653
0	162
1	652
0	0
0	0
0	0
2	395
4	387
0	139
0	115
0	161
2	130
1	58
0	187
0	148
1	17
0	123
0	137
0	122
1	112
0	25
2	39
0	45
0	31
4	4124
0	3206
0	3459
0	2929
1	183
0	3700
20	3689
0	1380
0	3761
0	2956
0	3003
0	6
4	131
0	2649
0	2198
0	3600
0	3920
0	3837
0	3739
0	4362
0	3956
0	3173
0	3075
0	1624
0	85
0	2730
0	2606
0	2326
0	1822
87	1915
0	244
0	1878
0	118
0	251
3	378
0	0
0	16
0	0
0	0
0	16
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	34
0	0
3	265
0	0
13	3
0	0
0	0
0	0
0	0
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	1
0	1
0	2
0	3
0	1
0	0
0	0
0	18
0	0
0	18
0	0
0	0
0	0
0	0
0	0
0	18
0	0
0	0
0	0
2	10
0	0
0	0
2716	30
0	103
0	0
0	6610
0	6728
0	7467
1	6985
12	8003
1	2358
0	4618
0	1653
0	515
0	5939
1	1358
0	1250
2	1181
36	1251
0	1357
7	634
0	582
7	100
23	267
0	22
0	0
1239	2234
3	947
8	405
0	1194
26	120
0	26
0	599
0	8
0	5
0	4
6	1873
14	1864
0	7
0	22
0	4
0	1868
0	99
1	1862
0	49
2	15
4	162
2	94
1	609
10	571
72	568
10	520
0	267
